Iteration,0,1,2,3,4,5,6,7,8,9,10
78311,38,32,18,26,38,38,22,24,18,28,22
78312,25,33,23,27,27,21,15,13,29,19,25
78313,10,14,10,14,14,10,16,18,8,12,12
78314,32,24,16,30,46,40,14,30,34,20,26
78315,25,29,29,33,27,25,23,29,37,37,47
78316,32,28,22,26,30,28,28,26,30,28,26
78317,28,18,30,30,22,20,26,32,20,30,36
78318,38,30,34,22,30,38,30,32,32,28,30
78319,17,13,23,25,13,11,13,19,19,13,17
78320,20,10,8,16,36,12,18,16,16,10,18
78321,35,27,25,21,35,21,19,27,25,19,23
78322,35,35,27,19,27,17,21,81,21,23,21
78323,23,23,19,21,23,21,25,21,21,21,19
78324,30,26,34,26,28,30,26,32,28,24,26
78325,30,24,38,30,18,28,28,38,28,20,32
78326,53,25,21,21,29,35,33,27,27,25,17
78327,33,11,13,15,9,13,13,15,21,17,17
78328,29,21,25,17,21,17,23,41,33,21,25
78329,18,24,12,28,24,16,20,24,16,22,10
78330,52,26,26,22,24,22,22,40,16,22,28
78331,35,17,15,19,15,15,13,11,15,11,13
78332,19,19,25,21,13,17,19,25,23,21,29
78333,13,27,15,25,19,35,17,35,33,23,19
78334,18,14,18,16,16,12,24,16,18,20,20
78335,23,15,17,21,19,27,15,41,17,15,31
78336,18,28,40,24,30,38,50,32,22,30,18
78337,25,21,23,21,19,23,21,27,17,19,23
78338,23,21,27,23,47,25,35,71,39,33,35
78339,33,25,29,21,51,27,23,21,23,19,17
78340,35,17,19,23,23,19,25,33,23,17,15
78341,27,31,23,21,29,19,21,27,23,15,21
78342,22,20,20,18,34,20,22,20,12,18,16
78343,29,23,15,25,35,25,25,21,23,23,25
78344,37,17,21,11,15,17,17,17,17,33,19
78345,38,30,28,30,24,34,16,16,38,34,20
78346,36,22,20,32,18,20,12,28,22,22,22
78347,11,11,17,21,21,11,23,15,21,13,15
78348,19,17,19,17,23,29,17,37,19,29,23
78349,38,16,20,26,22,34,24,16,24,30,16
78350,19,17,15,17,27,23,23,31,21,15,13
78351,16,22,26,12,22,28,28,20,18,26,20
78352,18,10,14,10,14,12,12,16,12,18,12
78353,34,20,18,18,22,16,32,26,24,20,20
78354,18,16,16,18,42,16,14,14,16,16,16
78355,13,11,11,7,17,19,9,13,17,13,7
78356,8,8,6,10,14,8,8,16,10,8,10
78357,40,26,26,44,24,20,18,30,22,18,20
78358,47,29,21,17,25,17,21,37,17,23,21
78359,36,22,14,36,26,10,18,28,16,18,18
78360,36,26,16,18,32,12,16,38,16,14,18
78361,17,39,17,23,33,23,33,25,23,21,21
78362,34,28,30,28,24,26,32,30,26,24,28
78363,23,17,25,17,21,21,19,61,31,25,23
78364,33,25,29,25,29,29,25,21,29,27,23
78365,40,20,26,36,26,28,22,32,22,22,22
78366,37,17,17,23,21,19,9,21,9,15,15
78367,24,12,18,12,18,18,10,10,24,20,14
78368,20,26,18,28,22,20,38,20,28,22,30
78369,28,20,16,12,12,14,30,30,12,28,14
78370,30,16,24,18,32,20,16,26,18,20,14
78371,32,20,26,18,24,16,16,36,26,22,20
78372,17,17,25,25,29,21,23,23,25,31,17
78373,38,10,14,16,16,20,10,10,12,14,8
78374,20,18,32,22,20,14,18,32,20,16,18
78375,22,18,30,14,36,14,12,30,16,16,18
78376,37,39,47,21,41,41,35,43,37,25,37
78377,10,22,12,16,16,18,20,24,8,8,18
78378,15,21,17,29,13,35,27,39,23,19,15
78379,33,13,21,19,11,17,25,35,17,17,13
78380,24,22,18,26,22,20,26,14,16,26,16
78381,22,20,20,18,22,14,18,40,28,24,38
78382,42,32,26,26,22,28,20,26,26,18,28
78383,46,24,18,24,18,22,16,24,22,20,18
78384,45,25,31,29,29,39,21,27,29,25,33
78385,19,21,25,13,33,23,17,21,25,21,31
78386,38,28,24,28,26,26,16,30,20,22,22
78387,24,14,20,18,24,36,24,32,36,22,20
78388,22,26,24,30,44,24,34,34,22,24,24
78389,28,26,18,20,34,26,20,24,32,20,24
78390,27,21,27,17,25,13,23,29,19,29,19
78391,19,17,17,25,29,31,19,17,31,35,19
78392,11,17,19,31,25,15,15,15,15,19,11
78393,37,21,23,19,33,21,21,21,23,25,19
78394,24,26,18,20,28,20,14,28,26,24,30
78395,38,14,16,18,18,24,24,14,22,16,32
78396,45,21,19,13,35,21,17,17,13,21,25
78397,42,20,24,26,22,30,22,32,26,20,28
78398,38,34,16,20,18,30,22,24,26,24,22
78399,48,24,14,12,30,20,10,16,18,16,14
78400,17,17,19,21,21,13,33,25,25,41,19
78401,19,33,29,15,23,31,21,21,29,27,21
78402,21,21,19,19,45,19,17,31,19,23,21
78403,17,13,9,29,37,15,17,13,7,13,9
78404,20,20,12,20,28,16,16,16,10,12,18
78405,18,30,22,42,26,18,22,14,20,34,34
78406,23,23,27,37,29,33,25,33,27,27,33
78407,25,17,13,15,15,19,11,23,17,15,13
78408,23,17,13,15,13,17,13,11,15,19,19
78409,25,25,21,27,29,25,27,31,19,19,29
78410,26,24,18,22,30,14,18,16,22,18,18
78411,23,15,17,19,23,19,17,31,19,13,19
78412,15,37,25,23,27,23,17,37,27,27,13
78413,33,21,19,17,23,19,19,19,23,25,15
78414,35,29,15,19,29,13,27,37,17,31,15
78415,28,22,22,18,28,22,30,24,26,26,14
78416,21,21,21,15,43,25,21,15,17,21,17
78417,29,15,17,17,21,21,17,23,21,17,13
78418,38,42,16,22,18,20,18,26,20,16,20
78419,40,14,20,20,40,30,22,30,30,32,24
78420,34,32,24,28,20,24,30,26,22,34,24
78421,12,12,14,16,22,22,20,68,16,10,14
78422,16,16,12,20,12,14,14,36,12,12,12
78423,25,41,29,29,23,27,21,29,23,25,27
78424,16,14,14,18,20,20,34,34,20,16,16
78425,43,15,29,23,23,29,19,61,17,29,25
78426,29,13,15,19,43,23,15,25,29,21,17
78427,28,34,26,30,34,22,20,36,28,26,28
78428,43,31,17,19,23,29,25,27,23,25,25
78429,18,16,24,14,22,24,22,14,16,18,20
78430,22,14,20,26,18,16,26,22,24,18,22
78431,37,27,29,13,37,29,33,23,25,27,29
78432,16,22,20,20,24,26,16,30,18,18,26
78433,35,23,23,27,27,27,21,25,27,21,29
78434,31,17,19,21,23,25,19,17,23,27,23
78435,45,15,17,19,25,17,21,31,13,17,17
78436,25,23,17,19,39,33,33,29,33,31,27
78437,19,25,19,17,25,21,25,29,21,21,19
78438,32,22,16,20,20,14,18,20,26,18,24
78439,19,27,21,31,17,25,21,27,29,27,21
78440,44,22,20,32,36,30,30,34,26,26,22
78441,35,29,35,29,37,23,31,51,23,27,23
78442,10,4,6,6,26,6,4,8,6,4,4
78443,36,30,48,34,26,34,24,34,24,32,34
78444,24,26,30,30,42,22,26,40,34,44,26
78445,20,26,24,20,26,30,20,32,22,32,36
78446,42,24,28,34,22,26,18,48,26,28,24
78447,32,20,24,16,38,26,28,36,32,22,42
78448,17,19,19,49,29,27,17,29,27,31,47
78449,18,14,12,14,32,14,12,20,14,18,14
78450,38,26,14,18,22,16,20,16,12,18,22
78451,24,30,32,36,38,26,32,40,22,26,26
78452,33,17,25,27,19,17,15,31,29,27,21
78453,18,20,12,18,14,18,30,10,6,14,10
78454,25,27,21,25,31,13,31,35,31,21,21
78455,39,31,33,19,35,31,33,41,19,27,21
78456,45,17,25,21,13,23,25,29,25,17,23
78457,25,13,25,15,29,15,13,27,17,13,19
78458,26,16,20,14,24,18,24,22,18,20,16
78459,14,18,18,16,26,16,12,18,12,16,16
78460,29,25,29,21,21,25,29,85,27,19,19
78461,18,22,18,26,28,30,20,34,12,32,16
78462,40,20,16,20,22,18,16,16,28,24,32
78463,14,14,14,12,12,30,18,18,10,10,10
78464,29,27,37,37,25,23,25,37,27,31,33
78465,26,22,26,22,38,34,26,20,24,18,30
78466,30,18,24,28,54,30,26,36,16,28,28
78467,29,19,13,27,19,19,15,17,19,19,15
78468,23,25,21,19,15,15,41,27,23,23,19
78469,38,26,28,26,28,22,26,38,34,38,30
78470,19,11,9,23,37,13,21,9,11,11,9
78471,70,20,26,26,28,36,26,38,26,28,24
78472,42,30,24,22,34,26,32,30,24,20,32
78473,28,24,36,18,28,20,30,24,24,22,22
78474,22,8,14,18,18,28,14,16,16,18,20
78475,39,29,35,27,39,25,23,29,27,29,27
78476,28,38,26,28,34,30,22,44,26,28,26
78477,36,28,18,22,36,22,30,40,30,22,40
78478,32,26,28,26,26,30,24,30,34,26,38
78479,46,24,28,26,16,22,14,28,18,28,16
78480,14,12,20,12,16,28,10,18,12,14,14
78481,25,31,31,33,33,25,35,35,31,31,37
78482,26,24,22,26,32,24,26,38,20,20,18
78483,41,35,21,31,51,25,27,23,21,31,33
78484,24,22,20,24,18,18,18,14,18,28,16
78485,26,28,20,18,34,18,22,22,20,26,24
78486,40,18,30,26,36,24,26,22,22,24,22
78487,21,23,13,21,27,29,13,41,23,23,41
78488,42,28,28,16,24,28,28,30,30,26,16
78489,18,14,14,22,26,14,8,14,10,12,16
78490,34,26,20,16,18,16,18,34,18,16,24
78491,16,20,16,14,18,16,26,18,16,26,16
78492,27,29,29,33,17,27,27,47,23,33,31
78493,19,29,29,31,31,33,27,33,31,27,21
78494,49,19,39,19,21,21,23,21,25,27,15
78495,31,13,13,15,37,13,17,19,15,15,13
78496,30,36,24,20,32,22,26,30,50,36,24
78497,24,28,16,20,16,18,20,34,18,20,16
78498,22,18,22,16,32,22,28,58,16,22,28
78499,20,24,32,16,24,22,24,60,20,24,20
78500,54,20,24,24,24,20,40,50,20,22,18
78501,32,20,22,28,28,26,26,36,26,18,22
78502,25,23,41,27,33,35,21,47,25,37,17
78503,9,11,9,9,9,11,9,9,9,15,9
78504,12,10,14,14,12,12,14,24,14,16,14
78505,21,15,15,21,21,29,23,27,19,13,13
78506,11,17,15,15,15,15,21,13,17,17,23
78507,38,16,16,22,44,20,26,24,30,18,26
78508,20,40,26,26,56,40,30,32,26,30,26
78509,17,9,13,7,21,9,7,11,11,7,23
78510,21,19,19,31,25,19,19,19,35,23,17
78511,23,15,19,15,19,25,21,29,25,29,21
78512,19,25,19,19,23,21,23,19,25,23,25
78513,42,20,16,20,26,22,16,14,32,20,20
78514,26,30,28,36,28,26,20,44,24,34,22
78515,18,20,28,26,8,36,24,14,24,26,18
78516,25,29,29,27,39,27,25,25,25,25,19
78517,18,28,28,34,36,26,22,34,26,20,20
78518,27,23,21,29,21,33,27,19,19,29,23
78519,17,23,29,13,19,19,23,39,21,15,25
78520,21,31,29,19,11,33,29,27,41,15,27
78521,48,26,14,24,36,20,36,24,30,26,32
78522,39,21,35,23,23,29,43,23,35,27,29
78523,17,21,29,19,27,29,27,17,15,29,23
78524,56,24,24,32,34,22,26,42,24,30,26
78525,25,17,19,29,33,19,29,37,23,25,25
78526,23,25,25,31,27,35,23,27,29,31,21
78527,46,18,28,26,30,36,32,26,28,46,26
78528,29,27,23,29,43,29,25,19,27,19,27
78529,17,13,19,21,19,47,19,39,19,17,27
78530,27,21,23,19,23,23,25,27,25,21,21
78531,40,20,20,28,40,26,30,48,22,22,34
78532,12,10,10,12,22,16,18,14,12,14,8
78533,25,15,25,19,15,23,27,23,41,19,25
78534,29,15,17,21,17,15,31,31,15,21,17
78535,45,21,35,25,29,21,25,27,25,23,25
78536,29,27,23,17,17,17,13,21,19,21,17
78537,22,18,14,12,20,16,12,24,20,26,14
78538,32,16,20,28,28,20,20,22,20,20,20
78539,38,24,38,30,48,24,22,30,36,30,30
78540,35,25,25,25,17,25,35,29,23,19,25
78541,17,15,17,17,25,23,17,31,17,21,21
78542,20,12,10,20,12,10,18,14,8,10,10
78543,19,29,11,11,21,13,29,45,19,11,13
78544,27,45,21,23,23,25,19,19,25,27,23
78545,50,22,28,22,16,18,16,28,20,20,20
78546,57,39,27,35,35,27,27,27,33,39,21
78547,31,13,15,13,19,19,13,19,17,19,25
78548,30,34,30,24,22,22,22,26,42,32,30
78549,16,12,18,16,14,22,12,18,24,12,12
78550,58,22,16,22,24,30,18,22,16,26,18
78551,30,36,30,32,34,24,26,38,32,30,26
78552,18,16,10,24,34,14,18,14,18,26,28
78553,36,26,40,24,34,24,40,42,46,34,22
78554,23,35,15,17,25,23,25,29,19,17,17
78555,12,26,22,22,24,12,26,16,12,36,14
78556,22,24,20,22,34,40,22,32,14,26,22
78557,20,28,24,26,18,24,32,30,30,22,28
78558,29,19,31,17,23,21,31,29,33,25,19
78559,20,28,18,20,20,22,12,20,26,38,30
78560,22,22,20,24,20,18,30,30,20,20,36
78561,28,12,16,12,18,18,12,18,12,36,14
78562,18,28,16,16,22,20,16,12,14,14,24
78563,40,28,18,22,34,22,28,18,22,18,16
78564,14,14,12,16,22,20,16,20,16,14,22
78565,20,18,16,18,24,14,14,30,28,18,16
78566,24,24,22,42,48,16,24,48,20,20,20
78567,42,20,24,24,16,18,20,22,24,20,18
78568,30,46,12,22,18,30,18,34,28,14,24
78569,20,22,18,24,24,18,18,30,20,20,34
78570,31,25,17,15,23,27,25,21,31,23,15
78571,23,19,19,21,13,15,19,19,19,19,15
78572,16,16,20,26,26,34,20,28,26,30,24
78573,23,11,15,33,15,9,13,21,19,13,15
78574,17,23,23,27,25,23,33,31,25,23,27
78575,25,11,15,13,21,17,15,31,21,15,17
78576,22,24,18,50,16,40,30,20,28,20,14
78577,23,29,27,27,49,33,19,37,29,27,25
78578,31,23,19,27,37,23,23,33,29,35,31
78579,30,32,26,24,50,26,28,38,26,26,26
78580,33,33,27,23,35,21,25,41,27,29,27
78581,25,33,17,23,21,23,25,23,21,21,27
78582,20,22,18,24,32,24,30,26,34,24,18
78583,36,22,34,24,26,20,26,28,18,26,20
78584,29,29,21,35,25,19,19,23,31,19,23
78585,26,22,20,22,26,18,20,28,32,18,20
78586,38,28,26,30,24,22,24,24,26,36,24
78587,40,26,26,26,28,48,26,28,34,26,36
78588,22,28,34,20,24,28,18,52,26,34,18
78589,26,32,30,24,32,22,18,24,14,10,20
78590,26,22,20,16,18,20,34,32,22,32,20
78591,35,21,21,15,27,23,25,13,21,19,17
78592,20,16,12,14,24,16,20,18,12,12,14
78593,34,28,28,24,34,24,30,28,20,30,28
78594,41,23,23,27,23,17,31,43,25,35,35
78595,38,18,30,26,52,20,32,30,24,26,26
78596,35,21,19,23,35,21,21,53,21,15,21
78597,41,21,25,25,25,23,33,17,17,15,25
78598,26,20,14,26,28,16,22,18,18,20,26
78599,19,23,19,25,29,25,23,41,25,31,31
78600,53,27,29,21,29,41,27,35,25,23,31
78601,25,19,15,19,21,17,17,35,13,13,23
78602,32,18,14,24,18,16,16,38,16,20,18
78603,26,16,24,32,16,24,26,50,32,22,18
78604,40,22,20,14,24,20,18,34,24,24,20
78605,17,25,21,31,33,29,23,37,25,33,25
78606,32,44,28,26,28,30,24,30,28,32,30
78607,64,36,16,22,12,24,12,20,26,14,14
78608,20,20,24,26,30,20,20,26,20,20,18
78609,21,13,25,13,13,15,15,17,29,13,15
78610,21,15,23,9,9,7,9,15,19,15,11
78611,50,22,14,18,68,16,16,16,26,14,14
78612,17,17,19,33,15,13,27,19,23,25,23
78613,31,27,25,27,21,35,27,41,27,33,27
78614,28,20,26,32,28,30,26,22,18,20,24
78615,47,23,31,29,37,31,37,47,33,31,21
78616,22,10,12,16,16,10,12,10,12,10,26
78617,33,33,31,19,27,29,29,47,25,27,35
78618,19,25,37,23,25,21,19,21,19,17,23
78619,33,15,21,27,19,27,15,19,17,17,21
78620,15,23,25,19,25,23,19,29,13,27,19
78621,27,13,19,13,17,19,15,13,15,27,15
78622,15,19,21,25,25,19,25,33,15,21,17
78623,20,16,26,20,24,26,20,34,26,24,20
78624,23,11,11,33,55,11,11,27,15,21,11
78625,39,35,23,17,39,25,27,29,17,27,27
78626,30,20,16,20,22,18,18,36,24,14,20
78627,21,17,19,21,19,19,23,17,21,21,23
78628,33,13,25,19,17,19,13,31,25,13,11
78629,20,18,20,14,22,24,18,32,8,16,16
78630,27,23,25,27,31,17,23,25,21,21,25
78631,21,25,23,19,19,21,21,19,15,31,25
78632,25,23,29,29,41,47,27,27,21,25,23
78633,20,12,24,14,18,24,16,36,18,16,22
78634,27,21,31,27,39,35,29,29,23,25,27
78635,14,14,14,14,18,16,20,20,12,12,18
78636,20,12,20,10,20,10,12,10,12,8,8
78637,21,23,15,27,15,19,17,37,19,25,33
78638,42,26,24,24,26,24,24,24,14,22,20
78639,22,16,14,20,16,14,22,20,22,12,24
78640,34,24,18,16,24,22,24,40,22,26,26
78641,45,19,23,17,29,21,25,23,19,21,27
78642,40,22,16,18,22,26,22,22,22,18,16
78643,34,18,30,24,30,28,26,44,38,28,20
78644,19,15,15,21,19,17,11,27,17,17,15
78645,29,27,15,15,33,17,23,43,27,29,19
78646,27,21,15,17,31,25,23,23,33,25,17
78647,30,34,36,32,22,26,18,36,20,34,22
78648,24,22,18,18,28,16,18,34,14,14,18
78649,34,20,22,18,20,32,26,20,26,22,22
78650,24,44,18,22,16,26,24,22,18,26,16
78651,37,29,23,21,21,21,17,35,25,23,23
78652,29,25,25,17,25,43,33,23,19,21,17
78653,33,17,31,25,35,25,31,23,27,37,33
78654,15,31,15,13,13,17,13,21,15,13,35
78655,27,21,25,33,25,27,41,19,17,27,33
78656,18,18,14,12,14,18,14,16,24,18,22
78657,23,19,15,21,41,21,23,43,31,21,19
78658,32,12,12,10,26,10,20,40,18,14,12
78659,23,31,31,27,25,19,23,21,15,21,15
78660,24,18,18,22,16,20,22,18,20,16,24
78661,53,25,21,23,33,27,23,33,29,23,27
78662,36,28,28,28,28,40,32,58,30,26,30
78663,16,16,24,16,14,16,14,36,20,14,24
78664,33,25,27,23,37,19,23,25,33,25,21
78665,25,19,27,15,15,21,25,27,23,21,17
78666,11,15,11,11,13,11,9,11,11,11,11
78667,33,31,17,19,15,19,23,27,11,25,19
78668,30,26,36,28,38,26,28,30,22,24,22
78669,26,30,20,28,24,20,24,50,26,22,22
78670,30,20,20,18,20,22,30,24,22,20,18
78671,15,21,31,27,29,25,29,23,17,17,17
78672,26,30,30,16,22,24,36,22,12,40,14
78673,28,24,22,28,26,20,22,30,24,16,26
78674,12,16,18,18,22,18,18,58,20,16,18
78675,53,23,31,23,29,31,27,33,23,23,27
78676,17,15,13,21,15,15,37,31,21,17,19
78677,12,8,8,14,18,18,10,12,10,20,14
78678,30,22,26,18,32,36,28,24,26,20,16
78679,14,16,26,22,26,30,28,28,22,30,26
78680,33,29,21,25,45,23,33,33,25,23,33
78681,20,18,14,20,12,14,26,12,22,12,12
78682,34,24,16,28,30,22,18,16,26,22,22
78683,14,28,16,20,14,12,14,18,14,14,18
78684,35,17,17,23,25,19,25,25,17,41,15
78685,28,18,34,16,14,14,16,22,16,22,20
78686,16,18,18,18,70,22,26,26,18,16,14
78687,31,19,23,15,15,19,19,17,17,11,27
78688,24,28,16,24,16,16,22,48,28,20,26
78689,51,27,25,25,37,31,21,41,17,27,21
78690,28,32,18,18,40,26,28,34,28,20,26
78691,23,29,21,21,29,17,17,11,19,13,27
78692,23,33,27,29,25,25,19,41,27,29,25
78693,23,27,27,23,25,21,29,21,23,27,31
78694,15,13,15,17,27,15,23,25,23,17,13
78695,13,27,17,19,27,13,29,35,11,15,11
78696,43,19,23,19,41,23,21,21,23,19,21
78697,27,27,25,31,37,31,25,31,23,23,29
78698,30,22,20,32,22,22,22,34,20,22,20
78699,24,16,14,12,20,12,12,28,12,12,20
78700,21,19,15,21,17,19,17,17,25,15,21
78701,44,22,30,22,46,20,20,22,28,30,20
78702,45,25,23,25,17,21,27,23,25,21,15
78703,28,20,18,28,24,22,20,22,22,30,20
78704,21,17,21,21,29,23,15,31,25,23,15
78705,45,31,29,25,41,35,33,41,31,27,23
78706,21,17,15,15,21,27,15,15,13,19,15
78707,27,27,23,29,29,25,33,31,31,27,21
78708,23,21,27,23,27,31,31,37,27,25,19
78709,31,27,29,23,33,25,31,19,21,23,29
78710,29,23,17,27,27,23,17,29,15,35,25
78711,31,33,33,31,49,23,25,33,19,29,29
78712,17,15,17,19,25,15,15,33,23,19,25
78713,11,13,13,7,25,13,7,11,15,19,9
78714,21,15,17,17,27,25,21,25,19,27,23
78715,16,26,18,20,32,18,30,26,22,20,24
78716,44,42,18,34,18,22,26,38,22,24,24
78717,15,27,17,23,45,19,35,45,29,13,23
78718,15,19,15,15,25,25,21,39,19,19,17
78719,15,15,13,13,29,17,11,43,21,17,19
78720,17,15,13,17,31,17,13,17,15,15,25
78721,24,22,22,20,16,16,22,46,22,20,20
78722,22,16,12,16,42,20,16,44,12,22,14
78723,25,17,27,23,33,25,37,15,37,33,35
78724,26,14,14,12,28,12,14,14,14,16,16
78725,37,27,19,25,45,35,25,37,27,27,23
78726,31,29,23,23,25,19,25,45,25,23,29
78727,46,28,22,24,28,36,20,36,22,16,18
78728,34,22,16,20,20,18,16,38,24,24,20
78729,25,15,21,17,13,13,15,27,15,17,19
78730,14,6,8,10,14,8,10,12,10,6,18
78731,36,30,32,30,34,30,24,26,38,26,22
78732,14,18,20,14,36,20,18,20,24,22,16
78733,33,35,23,19,21,21,19,25,25,27,19
78734,34,20,26,30,18,24,26,26,22,24,24
78735,15,15,13,13,21,17,13,13,19,15,17
78736,18,18,20,22,56,16,34,28,18,26,22
78737,35,29,21,15,25,33,25,31,25,27,31
78738,17,25,31,19,31,25,27,29,23,21,31
78739,25,31,25,27,27,35,33,25,25,19,27
78740,18,14,26,16,38,42,14,18,30,24,16
78741,18,26,38,22,20,28,26,38,28,24,24
78742,60,14,40,16,36,24,30,24,20,18,30
78743,26,24,22,18,40,20,26,36,36,28,20
78744,23,33,17,29,19,15,25,31,29,25,19
78745,13,9,17,9,29,13,15,19,9,15,21
78746,45,33,23,37,27,25,25,43,23,31,37
78747,18,28,40,32,32,30,26,36,28,20,24
78748,25,21,23,19,25,19,21,37,21,21,19
78749,19,19,17,21,35,15,27,27,27,17,17
78750,18,16,26,14,34,28,26,26,30,20,26
78751,40,26,28,22,24,20,20,26,16,16,22
78752,18,24,22,28,32,24,20,20,18,24,14
78753,29,17,21,15,29,23,19,21,21,23,21
78754,27,17,19,21,15,19,17,17,15,21,13
78755,23,27,27,33,31,29,33,47,25,23,23
78756,54,26,24,30,22,34,22,30,22,30,24
78757,32,28,46,16,16,16,24,24,20,12,12
78758,49,17,29,19,33,23,25,23,23,29,33
78759,25,25,31,23,17,27,17,29,29,21,27
78760,33,21,27,27,23,29,25,29,29,27,31
78761,45,25,17,29,27,17,31,29,19,27,23
78762,29,25,19,17,21,21,33,47,27,15,19
78763,26,12,14,14,14,18,16,22,18,16,16
78764,17,21,13,11,19,11,13,37,17,15,11
78765,22,26,24,24,32,24,26,22,20,20,18
78766,25,31,25,25,37,25,33,35,27,23,23
78767,31,27,19,23,35,21,27,37,17,21,35
78768,21,11,9,17,7,19,11,39,25,23,21
78769,28,26,18,20,18,28,22,16,12,20,16
78770,25,7,11,19,21,23,19,37,11,9,15
78771,31,19,19,21,29,19,21,27,29,21,25
78772,41,29,31,27,23,19,27,29,29,31,23
78773,20,20,12,22,30,32,26,18,26,28,22
78774,35,23,23,33,33,21,35,31,25,17,25
78775,26,18,12,16,28,34,22,16,18,16,26
78776,35,37,23,37,37,33,27,37,35,29,35
78777,24,8,20,22,16,16,26,26,14,10,14
78778,9,21,9,13,7,9,15,15,9,11,11
78779,48,14,14,10,12,14,12,22,22,12,14
78780,14,10,14,12,20,14,10,20,10,8,10
78781,28,14,12,14,26,10,10,18,8,16,12
78782,22,26,24,20,32,18,22,32,20,24,14
78783,23,19,25,11,15,17,21,25,33,11,13
78784,26,30,24,22,30,24,20,60,30,32,40
78785,43,33,19,23,35,29,21,31,27,25,33
78786,31,19,27,27,23,23,29,17,21,21,29
78787,29,33,27,29,53,31,35,49,23,33,31
78788,22,18,22,16,28,16,20,24,18,18,26
78789,27,25,29,25,27,15,17,39,23,31,27
78790,38,22,30,18,24,22,22,22,14,16,20
78791,20,14,24,24,28,16,24,18,16,18,16
78792,42,28,24,26,28,30,30,36,26,26,22
78793,26,18,30,22,22,24,24,26,26,18,24
78794,16,18,16,14,28,20,22,32,20,32,18
78795,32,24,20,24,26,26,30,32,24,36,22
78796,21,15,13,25,17,13,25,19,11,13,21
78797,15,17,13,15,27,29,15,27,17,21,19
78798,18,14,20,24,18,16,12,28,14,18,24
78799,39,19,17,19,21,21,19,23,25,19,21
78800,28,22,22,18,16,16,36,18,20,20,24
78801,36,28,30,24,20,28,26,42,30,28,28
78802,23,43,21,19,27,23,17,23,17,25,23
78803,37,13,31,23,27,15,21,17,15,15,13
78804,27,21,35,27,51,25,31,27,17,33,33
78805,8,16,12,16,14,16,12,18,10,10,8
78806,10,8,12,12,32,10,20,16,16,18,26
78807,28,30,16,20,22,20,14,18,16,14,18
78808,28,20,18,26,18,18,28,32,26,32,26
78809,35,15,23,19,19,17,17,53,29,17,25
78810,24,24,14,18,18,26,22,36,24,28,26
78811,19,17,11,17,15,35,23,13,13,13,15
78812,26,30,20,24,22,22,18,20,28,22,16
78813,23,23,21,23,21,21,23,19,23,19,19
78814,26,18,18,36,20,26,22,18,20,20,16
78815,15,13,13,17,27,19,17,19,19,19,27
78816,21,31,25,23,31,13,17,43,19,25,19
78817,52,24,22,24,24,12,22,20,14,16,28
78818,40,28,34,34,30,22,34,44,34,26,36
78819,20,24,22,18,16,20,12,18,20,10,18
78820,31,25,39,27,31,31,29,39,21,25,31
78821,43,27,33,39,33,33,29,29,23,25,31
78822,39,25,25,19,29,25,33,35,25,37,33
78823,35,31,27,31,25,27,17,17,27,23,21
78824,26,16,16,14,34,20,28,18,20,14,14
78825,34,28,32,42,24,20,32,40,32,36,42
78826,31,23,21,17,35,17,19,27,25,21,21
78827,32,16,22,30,36,22,26,40,26,24,22
78828,12,20,12,16,22,22,20,26,14,26,18
78829,56,14,14,16,20,14,30,36,14,12,18
78830,30,18,12,18,18,10,12,28,14,16,30
78831,32,28,18,20,18,30,22,42,18,22,24
78832,35,21,21,19,31,19,25,21,23,23,19
78833,15,23,23,23,35,21,23,27,27,17,37
78834,32,26,20,30,26,26,30,42,26,24,30
78835,35,21,21,19,39,25,15,17,25,17,21
78836,39,19,33,19,25,13,21,27,25,27,29
78837,35,19,17,17,21,17,21,27,25,19,19
78838,28,22,20,22,18,28,20,26,20,18,30
78839,38,18,18,20,32,22,16,24,20,22,24
78840,16,16,16,18,20,24,16,20,14,12,12
78841,13,9,11,7,15,13,7,15,9,11,9
78842,30,48,36,18,30,30,28,28,26,28,32
78843,25,25,17,19,23,17,31,27,23,11,15
78844,19,19,17,21,19,17,27,29,29,19,19
78845,34,28,26,26,28,30,28,30,28,46,24
78846,30,14,20,16,18,20,20,26,32,14,20
78847,46,32,30,28,30,38,24,44,20,26,32
78848,24,14,30,16,8,10,12,20,12,20,14
78849,28,30,30,24,26,22,46,30,28,24,26
78850,27,33,21,21,29,25,25,29,21,29,23
78851,36,28,22,20,26,22,28,28,22,26,18
78852,25,17,23,19,27,21,23,29,19,17,15
78853,32,24,20,24,24,20,18,40,32,16,26
78854,25,23,17,17,23,21,25,21,23,31,19
78855,16,18,14,14,20,16,24,14,16,14,18
78856,48,38,24,30,36,28,26,36,26,20,30
78857,39,33,21,37,59,17,33,39,29,29,23
78858,30,36,30,22,32,22,30,26,18,24,20
78859,32,20,22,32,12,20,30,28,34,24,18
78860,28,16,18,16,20,16,22,42,14,26,22
78861,48,16,24,30,32,28,34,42,28,26,28
78862,48,18,24,34,32,32,34,30,22,24,26
78863,13,13,9,13,17,13,13,17,15,15,11
78864,9,9,21,11,23,21,7,13,15,13,9
78865,18,16,26,10,10,10,12,16,16,18,12
78866,20,22,22,28,42,32,18,36,28,32,26
78867,26,14,18,24,42,26,18,22,18,20,20
78868,34,22,22,30,28,32,26,26,22,26,20
